ZoneID0,AgeID,NumChildID,Val
360000,6,1,2228
360000,6,2,2442
360000,6,3,1095
360000,7,0,6013
360000,7,1,476
360000,7,2,148
360000,7,3,29
360000,8,0,6411
360000,8,1,45
360000,8,2,8
360000,8,3,2
360000,9,0,4540
360000,9,1,1
360000,9,2,1
360000,10,0,1322
370000,1,0,61
370000,1,1,1653
370000,1,2,3381
370000,1,3,1410
370000,2,0,163
370000,2,1,1120
370000,2,2,3255
370000,2,3,1892
370000,3,0,191
370000,3,1,791
370000,3,2,1485
370000,3,3,690
370000,4,0,2977
370000,4,1,1595
370000,4,2,1419
370000,4,3,571
370000,5,0,3266
370000,5,1,879
370000,5,2,482
370000,5,3,68
370000,6,0,10140
370000,6,1,5821
370000,6,2,7580
370000,6,3,2461
370000,7,0,10413
370000,7,1,1169
370000,7,2,383
370000,7,3,68
370000,8,0,10023
370000,8,1,61
370000,8,2,17
370000,8,3,5
370000,9,0,7131
370000,9,1,9
370000,10,0,1944
376000,1,0,45
376000,1,1,1044
376000,1,2,2100
376000,1,3,978
376000,2,0,102
376000,2,1,754
376000,2,2,1919
376000,2,3,1203
376000,3,0,100
376000,3,1,520
376000,3,2,857
376000,3,3,480
376000,4,0,1751
376000,4,1,1098
376000,4,2,775
376000,4,3,335
376000,5,0,2032
376000,5,1,526
376000,5,2,306
376000,5,3,66
376000,6,0,7292
376000,6,1,3704
376000,6,2,4528
376000,6,3,1553
376000,7,0,8303
376000,7,1,819
376000,7,2,205
376000,7,3,45
376000,8,0,8499
376000,8,1,41
376000,8,2,14
376000,8,3,3
376000,9,0,6381
376000,9,1,4
376000,9,2,1
376000,9,3,1
376000,10,0,1847
390000,1,0,34
390000,1,1,654
390000,1,2,1405
390000,1,3,772
390000,2,0,127
390000,2,1,553
390000,2,2,1440
390000,2,3,959
390000,3,0,145
390000,3,1,374
390000,3,2,672
390000,3,3,391
390000,4,0,1213
390000,4,1,786
390000,4,2,680
390000,4,3,300
390000,5,0,1378
390000,5,1,332
390000,5,2,178
390000,5,3,46
390000,6,0,5391
390000,6,1,2646
390000,6,2,3297
390000,6,3,1245
390000,7,0,6488
390000,7,1,634
390000,7,2,234
390000,7,3,36
390000,8,0,6724
390000,8,1,48
390000,8,2,9
390000,8,3,1
390000,9,0,4938
390000,9,1,3
390000,9,2,1
390000,10,0,1307
400000,1,0,18
400000,1,1,595
400000,1,2,1325
400000,1,3,731
400000,2,0,50
400000,2,1,448
400000,2,2,1207
400000,2,3,994
400000,3,0,33
400000,3,1,357
400000,3,2,535
400000,3,3,310
400000,4,0,753
400000,4,1,604
400000,4,2,493
400000,4,3,236
400000,5,0,1065
400000,5,1,300
400000,5,2,191
400000,5,3,35
400000,6,0,4395
400000,6,1,2219
400000,6,2,2796
400000,6,3,1242
400000,7,0,5951
400000,7,1,486
400000,7,2,134
400000,7,3,36
400000,8,0,6276
400000,8,1,47
400000,8,2,13
400000,8,3,2
400000,9,0,4498
400000,9,1,6
400000,9,2,2
400000,10,0,1312
410000,1,0,31
410000,1,1,691
410000,1,2,1719
410000,1,3,766
410000,2,0,60
410000,2,1,446
410000,2,2,1587
410000,2,3,1039
410000,3,0,77
410000,3,1,341
410000,3,2,772
410000,3,3,392
410000,4,0,670
410000,4,1,802
410000,4,2,744
410000,4,3,284
410000,5,0,1185
410000,5,1,358
410000,5,2,186
410000,5,3,39
410000,6,0,4124
410000,6,1,2612
410000,6,2,4013
410000,6,3,1387
410000,7,0,5158
410000,7,1,650
410000,7,2,175
410000,7,3,32
410000,8,0,4889
410000,8,1,28
410000,8,2,9
410000,9,0,3684
410000,9,1,2
410000,10,0,1009
420000,1,0,54
420000,1,1,701
420000,1,2,1600
420000,1,3,800
420000,2,0,128
420000,2,1,465
420000,2,2,1604
420000,2,3,1017
420000,3,0,74
420000,3,1,372
420000,3,2,727
420000,3,3,391
420000,4,0,758
420000,4,1,771
420000,4,2,731
420000,4,3,318
420000,5,0,1068
420000,5,1,349
420000,5,2,242
420000,5,3,50
420000,6,0,4531
420000,6,1,2733
420000,6,2,3776
420000,6,3,1412
420000,7,0,5429
420000,7,1,584
420000,7,2,215
420000,7,3,36
420000,8,0,5162
420000,8,1,31
420000,8,2,5
420000,8,3,1
420000,9,0,3684
420000,9,1,1
420000,9,2,2
420000,10,0,1122
430000,1,0,46
430000,1,1,967
430000,1,2,2090
430000,1,3,973
430000,2,0,136
430000,2,1,583
430000,2,2,2146
430000,2,3,1344
430000,3,0,129
430000,3,1,432
430000,3,2,920
430000,3,3,502
430000,4,0,977
430000,4,1,906
430000,4,2,841
430000,4,3,383
430000,5,0,1462
430000,5,1,487
430000,5,2,244
430000,5,3,54
430000,6,0,5580
430000,6,1,3405
430000,6,2,4991
430000,6,3,1778
430000,7,0,6778
430000,7,1,721
430000,7,2,234
430000,7,3,39
430000,8,0,6560
430000,8,1,35
430000,8,2,11
430000,8,3,2
430000,9,0,4936
430000,9,1,2
430000,9,2,1
430000,10,0,1558
440000,1,0,28
440000,1,1,459
440000,1,2,953
440000,1,3,398
440000,2,0,27
440000,2,1,263
440000,2,2,952
440000,2,3,566
440000,3,0,18
440000,3,1,202
440000,3,2,414
440000,3,3,211
440000,4,0,406
440000,4,1,444
440000,4,2,398
440000,4,3,149
440000,5,0,634
440000,5,1,234
440000,5,2,118
440000,5,3,15
440000,6,0,2473
440000,6,1,1574
440000,6,2,2254
440000,6,3,738
440000,7,0,3224
440000,7,1,377
440000,7,2,104
440000,7,3,14
440000,8,0,3081
440000,8,1,20
440000,8,2,6
440000,8,3,2
440000,9,0,2480
440000,9,2,1
440000,10,0,754
450000,1,0,24
450000,1,1,564
450000,1,2,1198
450000,1,3,589
450000,2,0,47
450000,2,1,368
450000,2,2,1217
450000,2,3,780
450000,3,0,119
450000,3,1,302
450000,3,2,560
450000,3,3,312
450000,4,0,802
450000,4,1,632
450000,4,2,543
450000,4,3,257
450000,5,0,928
450000,5,1,266
450000,5,2,155
450000,5,3,25
450000,6,0,3544
450000,6,1,2081
450000,6,2,2816
450000,6,3,1058
450000,7,0,4160
450000,7,1,540
450000,7,2,148
450000,7,3,30
450000,8,0,4156
450000,8,1,34
450000,8,2,12
450000,9,0,3057
450000,9,1,1
450000,10,0,937
461000,1,0,46
461000,1,1,4502
461000,1,2,8519
461000,1,3,3814
461000,2,0,88
461000,2,1,2114
461000,2,2,7316
461000,2,3,4815
461000,3,0,206
461000,3,1,1521
461000,3,2,3083
461000,3,3,1783
461000,4,0,18686
461000,4,1,3181
461000,4,2,2867
461000,4,3,1439
461000,5,0,17830
461000,5,1,2322
461000,5,2,900
461000,5,3,136
461000,6,0,25020
461000,6,1,12802
461000,6,2,17892
461000,6,3,6281
461000,7,0,20262
461000,7,1,2362
461000,7,2,840
461000,7,3,212
461000,8,0,18656
461000,8,1,157
461000,8,2,38
461000,8,3,8
461000,9,0,13698
461000,9,1,15
461000,9,2,1
461000,9,3,4
461000,10,0,4346
479000,1,0,40
479000,1,1,1010
479000,1,2,2579
479000,1,3,1230
479000,2,0,85
479000,2,1,673
479000,2,2,2216
479000,2,3,1610
479000,3,0,115
479000,3,1,509
479000,3,2,1004
479000,3,3,587
479000,4,0,1950
479000,4,1,1099
479000,4,2,905
479000,4,3,433
479000,5,0,2091
479000,5,1,438
479000,5,2,250
479000,5,3,45
479000,6,0,6028
479000,6,1,3699
479000,6,2,5516
479000,6,3,2177
479000,7,0,7282
479000,7,1,888
479000,7,2,254
479000,7,3,51
479000,8,0,7923
479000,8,1,57
479000,8,2,15
479000,8,3,1
479000,9,0,5310
479000,9,1,3
479000,9,2,1
479000,10,0,1661
480000,1,0,35
480000,1,1,513
480000,1,2,1179
480000,1,3,499
480000,2,0,48
480000,2,1,329
480000,2,2,1209
480000,2,3,742
480000,3,0,52
480000,3,1,303
480000,3,2,535
480000,3,3,276
480000,4,0,510
480000,4,1,541
480000,4,2,466
480000,4,3,239
480000,5,0,812
480000,5,1,258
480000,5,2,158
480000,5,3,24
480000,6,0,3415
480000,6,1,1994
480000,6,2,2805
480000,6,3,976
480000,7,0,3987
480000,7,1,412
480000,7,2,124
480000,7,3,32
480000,8,0,3765
480000,8,1,23
480000,8,2,6
480000,8,3,1
480000,9,0,2714
480000,9,1,1
480000,9,2,2
480000,10,0,741
482000,1,0,8
482000,1,1,146
482000,1,2,277
482000,1,3,160
482000,2,0,13
482000,2,1,150
482000,2,2,333
482000,2,3,225
482000,3,0,13
482000,3,1,86
482000,3,2,152
482000,3,3,77
482000,4,0,181
482000,4,1,183
482000,4,2,149
482000,4,3,73
482000,5,0,282
482000,5,1,78
482000,5,2,43
482000,5,3,7
482000,6,0,1422
482000,6,1,659
482000,6,2,731
482000,6,3,280
482000,7,0,1905
482000,7,1,143
482000,7,2,42
482000,7,3,13
482000,8,0,2375
482000,8,1,15
482000,8,2,3
482000,8,3,1
482000,9,0,1585
482000,9,1,1
482000,10,0,573
492000,1,0,5
492000,1,1,57
492000,1,2,134
492000,1,3,98
492000,2,0,4
492000,2,1,59
492000,2,2,171
492000,2,3,133
492000,3,0,26
492000,3,1,40
492000,3,2,61
492000,3,3,41
492000,4,0,170
492000,4,1,60
492000,4,2,47
492000,4,3,13
492000,5,0,149
492000,5,1,25
492000,5,2,13
492000,5,3,1
492000,6,0,636
492000,6,1,239
492000,6,2,333
492000,6,3,158
492000,7,0,998
492000,7,1,70
492000,7,2,25
492000,7,3,5
492000,8,0,1090
492000,8,1,8
492000,8,2,2
492000,8,3,1
492000,9,0,857
492000,9,1,1
492000,9,2,1
492000,10,0,277
510000,1,0,64
510000,1,1,908
510000,1,2,2005
510000,1,3,1178
510000,2,0,120
510000,2,1,585
510000,2,2,2019
510000,2,3,1578
510000,3,0,99
510000,3,1,449
510000,3,2,943
510000,3,3,601
510000,4,0,1674
510000,4,1,1030
510000,4,2,900
510000,4,3,396
510000,5,0,1937
510000,5,1,504
510000,5,2,279
510000,5,3,66
510000,6,0,6234
510000,6,1,3336
510000,6,2,4746
510000,6,3,2080
510000,7,0,7219
510000,7,1,744
510000,7,2,273
510000,7,3,45
510000,8,0,6783
510000,8,1,49
510000,8,2,13
510000,8,3,2
510000,9,0,4925
510000,9,2,1
510000,10,0,1568
530000,1,0,29
530000,1,1,499
530000,1,2,1184
530000,1,3,571
530000,2,0,31
530000,2,1,279
530000,2,2,1167
530000,2,3,765
530000,3,0,46
530000,3,1,215
530000,3,2,483
530000,3,3,309
530000,4,0,747
530000,4,1,489
530000,4,2,430
530000,4,3,215
530000,5,0,911
530000,5,1,241
530000,5,2,171
530000,5,3,26
530000,6,0,3071
530000,6,1,1760
530000,6,2,2680
530000,6,3,1047
530000,7,0,3222
530000,7,1,388
530000,7,2,124
530000,7,3,29
530000,8,0,2992
530000,8,1,18
530000,8,2,5
530000,9,0,2168
530000,9,1,1
530000,10,0,708
540000,1,0,51
540000,1,1,1191
540000,1,2,2630
540000,1,3,1529
540000,2,0,60
540000,2,1,853
540000,2,2,2759
540000,2,3,2017
540000,3,0,95
540000,3,1,593
540000,3,2,1294
540000,3,3,725
540000,4,0,2478
540000,4,1,1373
540000,4,2,1177
540000,4,3,539
540000,5,0,2549
540000,5,1,522
540000,5,2,370
540000,5,3,68
540000,6,0,7993
540000,6,1,4663
540000,6,2,6325
540000,6,3,2650
540000,7,0,9570
540000,7,1,1063
540000,7,2,358
540000,7,3,58
540000,8,0,8930
540000,8,1,54
540000,8,2,13
540000,8,3,4
540000,9,0,7415
540000,9,1,6
540000,9,2,1
540000,10,0,2404
550000,1,0,48
550000,1,1,513
550000,1,2,1304
550000,1,3,904
550000,2,0,92
550000,2,1,341
550000,2,2,1221
550000,2,3,1153
550000,3,0,105
550000,3,1,280
550000,3,2,497
550000,3,3,414
550000,4,0,985
550000,4,1,651
550000,4,2,506
550000,4,3,294
550000,5,0,1124
550000,5,1,292
550000,5,2,209
550000,5,3,54
550000,6,0,3849
550000,6,1,1899
550000,6,2,2802
550000,6,3,1522
550000,7,0,5223
550000,7,1,513
550000,7,2,164
550000,7,3,43
550000,8,0,5264
550000,8,1,38
550000,8,2,8
550000,8,3,1
550000,9,0,3440
550000,9,1,6
550000,9,2,2
550000,10,0,1117
561000,1,0,43
561000,1,1,2166
561000,1,2,5041
561000,1,3,2450
561000,2,0,104
561000,2,1,1292
561000,2,2,4272
561000,2,3,3242
561000,3,0,117
561000,3,1,927
561000,3,2,1789
561000,3,3,1125
561000,4,0,5117
561000,4,1,1977
561000,4,2,1651
561000,4,3,867
561000,5,0,5375
561000,5,1,1118
561000,5,2,698
561000,5,3,125
561000,6,0,12735
561000,6,1,7340
561000,6,2,10448
561000,6,3,4309
561000,7,0,14034
561000,7,1,1410
561000,7,2,422
561000,7,3,92
561000,8,0,13340
561000,8,1,76
561000,8,2,14
561000,8,3,5
561000,9,0,9332
561000,9,1,7
561000,9,2,2
561000,10,0,2696
563000,1,0,3
563000,1,1,37
563000,1,2,99
563000,1,3,79
563000,2,0,1
563000,2,1,39
563000,2,2,116
563000,2,3,85
563000,3,0,1
563000,3,1,19
563000,3,2,62
563000,3,3,39
563000,4,0,19
563000,4,1,50
563000,4,2,47
563000,4,3,30
563000,5,0,45
563000,5,1,14
563000,5,2,2
563000,5,3,2
563000,6,0,260
563000,6,1,166
563000,6,2,270
563000,6,3,128
563000,7,0,444
563000,7,1,55
563000,7,2,21
563000,7,3,5
563000,8,0,684
563000,8,1,4
563000,8,2,1
563000,8,3,1
563000,9,0,479
563000,10,0,119
573000,1,0,57
573000,1,1,918
573000,1,2,1991
573000,1,3,1189
573000,2,0,74
573000,2,1,492
573000,2,2,1809
573000,2,3,1663
573000,3,0,54
573000,3,1,395
573000,3,2,788
573000,3,3,598
573000,4,0,1239
573000,4,1,904
573000,4,2,811
573000,4,3,448
573000,5,0,1580
573000,5,1,492
573000,5,2,317
573000,5,3,68
573000,6,0,5090
573000,6,1,3091
573000,6,2,4419
573000,6,3,2197
573000,7,0,6308
573000,7,1,758
573000,7,2,227
573000,7,3,48
573000,8,0,6208
573000,8,1,30
573000,8,2,10
573000,8,3,3
573000,9,0,4234
573000,9,1,3
573000,10,0,1482
575000,1,0,48
575000,1,1,807
575000,1,2,1768
575000,1,3,1084
575000,2,0,68
575000,2,1,434
575000,2,2,1700
575000,2,3,1415
575000,3,0,47
575000,3,1,338
575000,3,2,708
575000,3,3,531
575000,4,0,1105
575000,4,1,817
575000,4,2,725
575000,4,3,390
575000,5,0,1361
575000,5,1,457
575000,5,2,269
575000,5,3,51
575000,6,0,4842
575000,6,1,2745
575000,6,2,3975
575000,6,3,1911
575000,7,0,5110
575000,7,1,572
575000,7,2,194
575000,7,3,46
575000,8,0,4674
575000,8,1,25
575000,8,2,3
575000,8,3,1
575000,9,0,3491
575000,9,1,3
575000,9,2,3
575000,10,0,1206
580000,1,0,63
580000,1,1,1018
580000,1,2,2235
580000,1,3,1290
580000,2,0,106
580000,2,1,635
580000,2,2,2111
580000,2,3,1717
580000,3,0,174
580000,3,1,509
580000,3,2,917
580000,3,3,641
580000,4,0,1648
580000,4,1,1120
580000,4,2,929
580000,4,3,481
580000,5,0,1791
580000,5,1,517
580000,5,2,282
580000,5,3,62
580000,6,0,6325
580000,6,1,3715
580000,6,2,5005
580000,6,3,2256
580000,7,0,7618
580000,7,1,846
580000,7,2,272
580000,7,3,63
580000,8,0,7571
580000,8,1,42
580000,8,2,9
580000,8,3,2
580000,9,0,5388
580000,9,1,2
580000,9,2,1
580000,10,0,1640
607000,1,0,16
607000,1,1,1011
607000,1,2,2072
607000,1,3,1011
607000,2,0,25
607000,2,1,665
607000,2,2,1941
607000,2,3,1422
607000,3,0,48
607000,3,1,462
607000,3,2,843
607000,3,3,505
607000,4,0,1762
607000,4,1,990
607000,4,2,788
607000,4,3,412
607000,5,0,2139
607000,5,1,460
607000,5,2,287
607000,5,3,47
607000,6,0,6598
607000,6,1,3568
607000,6,2,4568
607000,6,3,1801
607000,7,0,6485
607000,7,1,695
607000,7,2,181
607000,7,3,50
607000,8,0,5581
607000,8,1,45
607000,8,2,6
607000,8,3,2
607000,9,0,4453
607000,9,1,2
607000,10,0,1231
615000,1,0,39
615000,1,1,2157
615000,1,2,4674
615000,1,3,2118
615000,2,0,82
615000,2,1,1156
615000,2,2,4056
615000,2,3,2603
615000,3,0,79
615000,3,1,767
615000,3,2,1675
615000,3,3,919
615000,4,0,4802
615000,4,1,1659
615000,4,2,1505
615000,4,3,597
615000,5,0,4574
615000,5,1,1078
615000,5,2,548
615000,5,3,77
615000,6,0,11338
615000,6,1,6708
615000,6,2,9956
615000,6,3,3571
615000,7,0,9998
615000,7,1,1189
615000,7,2,398
615000,7,3,81
615000,8,0,9436
615000,8,1,76
615000,8,2,13
615000,8,3,4
615000,9,0,6585
615000,9,1,4
615000,10,0,1958
621000,1,0,48
621000,1,1,1873
621000,1,2,4143
621000,1,3,2081
621000,2,0,77
621000,2,1,1100
621000,2,2,3901
621000,2,3,2823
621000,3,0,125
621000,3,1,746
621000,3,2,1717
621000,3,3,970
621000,4,0,3874
621000,4,1,1701
621000,4,2,1626
621000,4,3,789
621000,5,0,4303
621000,5,1,898
621000,5,2,457
621000,5,3,61
621000,6,0,10685
621000,6,1,6269
621000,6,2,9449
621000,6,3,3729
621000,7,0,10462
621000,7,1,1279
621000,7,2,426
621000,7,3,88
621000,8,0,9616
621000,8,1,75
621000,8,2,21
621000,8,3,4
621000,9,0,7082
621000,9,1,1
621000,9,2,1
621000,10,0,2028
630000,1,0,48
630000,1,1,2472
630000,1,2,5865
630000,1,3,2782
630000,2,0,147
630000,2,1,1296
630000,2,2,4943
630000,2,3,3603
630000,3,0,143
630000,3,1,905
630000,3,2,2195
630000,3,3,1320
630000,4,0,4180
630000,4,1,2293
630000,4,2,2114
630000,4,3,1100
630000,5,0,5200
630000,5,1,1208
630000,5,2,613
630000,5,3,117
630000,6,0,13575
630000,6,1,7990
630000,6,2,12604
630000,6,3,4899
630000,7,0,13263
630000,7,1,1830
630000,7,2,645
630000,7,3,150
630000,8,0,11911
630000,8,1,94
630000,8,2,17
630000,8,3,10
630000,9,0,8805
630000,9,1,6
630000,9,3,2
630000,10,0,2604
657000,1,0,51
657000,1,1,1615
657000,1,2,3986
657000,1,3,2226
657000,2,0,94
657000,2,1,844
657000,2,2,3513
657000,2,3,2948
657000,3,0,106
657000,3,1,679
657000,3,2,1581
657000,3,3,1092
657000,4,0,3550
657000,4,1,1604
657000,4,2,1613
657000,4,3,845
657000,5,0,3783
657000,5,1,911
657000,5,2,498
657000,5,3,82
657000,6,0,9507
657000,6,1,5470
657000,6,2,8891
657000,6,3,4028
657000,7,0,10158
657000,7,1,1227
657000,7,2,447
657000,7,3,90
657000,8,0,9474
657000,8,1,63
657000,8,2,16
657000,8,3,4
657000,9,0,6832
657000,9,1,6
657000,10,0,2118
661000,1,0,18
661000,1,1,1073
661000,1,2,2562
661000,1,3,1685
661000,2,0,64
661000,2,1,546
661000,2,2,2242
661000,2,3,1981
661000,3,0,95
661000,3,1,403
661000,3,2,1078
661000,3,3,750
661000,4,0,2456
661000,4,1,947
661000,4,2,976
661000,4,3,557
661000,5,0,2353
661000,5,1,604
661000,5,2,319
661000,5,3,69
661000,6,0,5828
661000,6,1,3340
661000,6,2,5666
661000,6,3,2813
661000,7,0,6695
661000,7,1,787
661000,7,2,251
661000,7,3,61
661000,8,0,6621
661000,8,1,41
661000,8,2,8
661000,8,3,1
661000,9,0,4637
661000,9,1,4
661000,9,2,1
661000,10,0,1446
665000,1,0,7
665000,1,1,258
665000,1,2,734
665000,1,3,379
665000,2,0,27
665000,2,1,153
665000,2,2,507
665000,2,3,643
665000,3,0,17
665000,3,1,127
665000,3,2,281
665000,3,3,259
665000,4,0,413
665000,4,1,400
665000,4,2,319
665000,4,3,231
665000,5,0,504
665000,5,1,156
665000,5,2,107
665000,5,3,19
665000,6,0,1906
665000,6,1,986
665000,6,2,1472
665000,6,3,849
665000,7,0,2700
665000,7,1,382
665000,7,2,96
665000,7,3,22
665000,8,0,2759
665000,8,1,18
665000,8,2,4
665000,8,3,1
665000,9,0,2021
665000,9,1,1
665000,10,0,613
671000,1,0,9
671000,1,1,302
671000,1,2,688
671000,1,3,441
671000,2,0,27
671000,2,1,195
671000,2,2,613
671000,2,3,647
671000,3,0,115
671000,3,1,168
671000,3,2,346
671000,3,3,242
671000,4,0,548
671000,4,1,376
671000,4,2,345
671000,4,3,194
671000,5,0,570
671000,5,1,151
671000,5,2,110
671000,5,3,25
671000,6,0,2189
671000,6,1,1149
671000,6,2,1603
671000,6,3,856
671000,7,0,2706
671000,7,1,305
671000,7,2,93
671000,7,3,19
671000,8,0,2964
671000,8,1,11
671000,8,3,1
671000,9,0,2150
671000,9,1,1
671000,10,0,635
706000,1,0,24
706000,1,1,802
706000,1,2,2021
706000,1,3,881
706000,2,0,30
706000,2,1,468
706000,2,2,1757
706000,2,3,1138
706000,3,0,57
706000,3,1,345
706000,3,2,741
706000,3,3,445
706000,4,0,852
706000,4,1,726
706000,4,2,721
706000,4,3,331
706000,5,0,1075
706000,5,1,329
706000,5,2,180
706000,5,3,27
706000,6,0,4250
706000,6,1,2728
706000,6,2,4414
706000,6,3,1606
706000,7,0,5676
706000,7,1,661
706000,7,2,245
706000,7,3,44
706000,8,0,6020
706000,8,1,38
706000,8,2,19
706000,9,0,4372
706000,9,1,7
706000,9,2,1
706000,10,0,1176
707000,1,0,35
707000,1,1,596
707000,1,2,1223
707000,1,3,703
707000,2,0,63
707000,2,1,420
707000,2,2,1128
707000,2,3,858
707000,3,0,207
707000,3,1,309
707000,3,2,509
707000,3,3,337
707000,4,0,1261
707000,4,1,666
707000,4,2,470
707000,4,3,240
707000,5,0,1219
707000,5,1,331
707000,5,2,189
707000,5,3,43
707000,6,0,4453
707000,6,1,2212
707000,6,2,2646
707000,6,3,1156
707000,7,0,5220
707000,7,1,508
707000,7,2,125
707000,7,3,37
707000,8,0,5199
707000,8,1,34
707000,8,2,8
707000,8,3,1
707000,9,0,3478
707000,9,1,4
707000,10,0,1090
710000,1,0,13
710000,1,1,931
710000,1,2,2736
710000,1,3,1253
710000,2,0,44
710000,2,1,501
710000,2,2,2353
710000,2,3,1765
710000,3,0,59
710000,3,1,406
710000,3,2,1067
710000,3,3,666
710000,4,0,691
710000,4,1,916
710000,4,2,992
710000,4,3,542
710000,5,0,1247
710000,5,1,428
710000,5,2,254
710000,5,3,32
710000,6,0,4607
710000,6,1,3405
710000,6,2,6187
710000,6,3,2479
710000,7,0,5194
710000,7,1,692
710000,7,2,277
710000,7,3,51
710000,8,0,4888
710000,8,1,40
710000,8,2,8
710000,8,3,1
710000,9,0,3658
710000,9,1,2
710000,9,3,1
710000,10,0,1022
727000,1,0,8
727000,1,1,400
727000,1,2,1178
727000,1,3,476
727000,2,0,14
727000,2,1,248
727000,2,2,969
727000,2,3,672
727000,3,0,25
727000,3,1,215
727000,3,2,435
727000,3,3,243
727000,4,0,418
727000,4,1,439
727000,4,2,441
727000,4,3,230
727000,5,0,545
727000,5,1,171
727000,5,2,78
727000,5,3,9
727000,6,0,2037
727000,6,1,1551
727000,6,2,2565
727000,6,3,925
727000,7,0,2973
727000,7,1,385
727000,7,2,136
727000,7,3,20
727000,8,0,3033
727000,8,1,26
727000,8,2,5
727000,9,0,2087
727000,9,1,1
727000,9,2,1
727000,10,0,667
730000,1,0,40
730000,1,1,2095
730000,1,2,4254
730000,1,3,1942
730000,2,0,84
730000,2,1,1183
730000,2,2,3969
730000,2,3,2417
730000,3,0,97
730000,3,1,852
730000,3,2,1649
730000,3,3,953
730000,4,0,3890
730000,4,1,1891
730000,4,2,1507
730000,4,3,689
730000,5,0,4433
730000,5,1,1113
730000,5,2,572
730000,5,3,96
730000,6,0,12445
730000,6,1,6703
730000,6,2,9314
730000,6,3,3351
730000,7,0,11579
730000,7,1,1290
730000,7,2,374
730000,7,3,82
730000,8,0,10628
730000,8,1,65
730000,8,2,11
730000,8,3,4
730000,9,0,8012
730000,9,1,2
730000,9,2,1
730000,10,0,2344
740000,1,0,36
740000,1,1,2063
740000,1,2,5359
740000,1,3,2396
740000,2,0,88
740000,2,1,950
740000,2,2,4076
740000,2,3,2958
740000,3,0,93
740000,3,1,766
740000,3,2,1882
740000,3,3,1164
740000,4,0,2745
740000,4,1,1769
740000,4,2,1809
740000,4,3,911
740000,5,0,3611
740000,5,1,1000
740000,5,2,540
740000,5,3,78
740000,6,0,10080
740000,6,1,6565
740000,6,2,11041
740000,6,3,4307
740000,7,0,11083
740000,7,1,1358
740000,7,2,521
740000,7,3,111
740000,8,0,10661
740000,8,1,89
740000,8,2,20
740000,8,3,7
740000,9,0,7203
740000,9,1,7
740000,9,2,2
740000,10,0,2051
741000,1,0,6
741000,1,1,53
741000,1,2,112
741000,1,3,73
741000,2,0,7
741000,2,1,41
741000,2,2,94
741000,2,3,90
741000,3,0,11
741000,3,1,26
741000,3,2,43
741000,3,3,21
741000,4,0,42
741000,4,1,34
741000,4,2,27
741000,4,3,11
741000,5,0,68
741000,5,1,18
741000,5,2,9
741000,5,3,2
741000,6,0,435
741000,6,1,190
741000,6,2,219
741000,6,3,106
741000,7,0,624
741000,7,1,50
741000,7,2,19
741000,7,3,4
741000,8,0,701
741000,8,1,5
741000,8,2,1
741000,9,0,465
741000,9,1,1
741000,10,0,167
746000,1,0,13
746000,1,1,1275
746000,1,2,4313
746000,1,3,1900
746000,2,0,47
746000,2,1,697
746000,2,2,3337
746000,2,3,2050
746000,3,0,47
746000,3,1,487
746000,3,2,1465
746000,3,3,791
746000,4,0,884
746000,4,1,1187
746000,4,2,1392
746000,4,3,558
746000,5,0,1435
746000,5,1,471
746000,5,2,241
746000,5,3,26
746000,6,0,5290
746000,6,1,4473
746000,6,2,9157
746000,6,3,3153
746000,7,0,6615
746000,7,1,1053
746000,7,2,444
746000,7,3,68
746000,8,0,6512
746000,8,1,38
746000,8,2,16
746000,9,0,4490
746000,9,1,4
746000,9,3,1
746000,10,0,1207
751000,1,0,47
751000,1,1,7750
751000,1,2,15004
751000,1,3,7472
751000,2,0,122
751000,2,1,3284
751000,2,2,11666
751000,2,3,8708
751000,3,0,230
751000,3,1,2336
751000,3,2,4758
751000,3,3,3043
751000,4,0,41984
751000,4,1,5141
751000,4,2,4644
751000,4,3,2457
751000,5,0,40687
751000,5,1,3457
751000,5,2,1056
751000,5,3,193
751000,6,0,43306
751000,6,1,20800
751000,6,2,30000
751000,6,3,11764
751000,7,0,30008
751000,7,1,4764
751000,7,2,1623
751000,7,3,389
751000,8,0,29199
751000,8,1,326
751000,8,2,85
751000,8,3,20
751000,9,0,19236
751000,9,1,23
751000,9,2,7
751000,10,0,5954
756000,1,0,19
756000,1,1,822
756000,1,2,1850
756000,1,3,1005
756000,2,0,51
756000,2,1,469
756000,2,2,1827
756000,2,3,1363
756000,3,0,124
756000,3,1,325
756000,3,2,745
756000,3,3,492
756000,4,0,1213
756000,4,1,786
756000,4,2,689
756000,4,3,395
756000,5,0,1447
756000,5,1,447
756000,5,2,225
756000,5,3,52
756000,6,0,4738
756000,6,1,2768
756000,6,2,4280
756000,6,3,1844
756000,7,0,4899
756000,7,1,547
756000,7,2,187
756000,7,3,42
756000,8,0,4613
756000,8,1,32
756000,8,2,7
756000,9,0,3277
756000,9,1,1
756000,9,3,1
756000,10,0,958
760000,1,0,44
760000,1,1,907
760000,1,2,2041
760000,1,3,1584
760000,2,0,58
760000,2,1,479
760000,2,2,1820
760000,2,3,2112
760000,3,0,147
760000,3,1,418
760000,3,2,957
760000,3,3,817
760000,4,0,1522
760000,4,1,1052
760000,4,2,1008
760000,4,3,666
760000,5,0,1788
760000,5,1,525
760000,5,2,325
760000,5,3,76
760000,6,0,5450
760000,6,1,3223
