ZoneID0,AgeID,IncomeID,Val
175000,8,6,84
175000,8,7,40
175000,8,8,22
175000,8,9,15
175000,8,10,15
175000,9,0,24
175000,9,1,66
175000,9,2,1205
175000,9,3,924
175000,9,4,360
175000,9,5,94
175000,9,6,31
175000,9,7,0
175000,9,8,0
175000,9,9,0
175000,9,10,0
175000,10,0,9
175000,10,1,26
175000,10,2,475
175000,10,3,364
175000,10,4,142
175000,10,5,37
175000,10,6,12
175000,10,7,0
175000,10,8,0
175000,10,9,0
175000,10,10,0
183000,1,0,2219
183000,1,1,0
183000,1,2,0
183000,1,3,0
183000,1,4,0
183000,1,5,0
183000,1,6,0
183000,1,7,0
183000,1,8,0
183000,1,9,0
183000,1,10,0
183000,2,0,2007
183000,2,1,0
183000,2,2,0
183000,2,3,0
183000,2,4,0
183000,2,5,0
183000,2,6,0
183000,2,7,0
183000,2,8,0
183000,2,9,0
183000,2,10,0
183000,3,0,276
183000,3,1,572
183000,3,2,0
183000,3,3,0
183000,3,4,0
183000,3,5,0
183000,3,6,0
183000,3,7,0
183000,3,8,0
183000,3,9,0
183000,3,10,0
183000,4,0,0
183000,4,1,980
183000,4,2,756
183000,4,3,292
183000,4,4,70
183000,4,5,0
183000,4,6,0
183000,4,7,0
183000,4,8,0
183000,4,9,0
183000,4,10,0
183000,5,0,94
183000,5,1,177
183000,5,2,479
183000,5,3,549
183000,5,4,193
183000,5,5,68
183000,5,6,30
183000,5,7,0
183000,5,8,0
183000,5,9,0
183000,5,10,0
183000,6,0,367
183000,6,1,405
183000,6,2,1500
183000,6,3,2793
183000,6,4,1606
183000,6,5,706
183000,6,6,307
183000,6,7,160
183000,6,8,81
183000,6,9,60
183000,6,10,48
183000,7,0,76
183000,7,1,127
183000,7,2,606
183000,7,3,984
183000,7,4,565
183000,7,5,232
183000,7,6,100
183000,7,7,54
183000,7,8,33
183000,7,9,34
183000,7,10,20
183000,8,0,22
183000,8,1,83
183000,8,2,803
183000,8,3,648
183000,8,4,276
183000,8,5,105
183000,8,6,38
183000,8,7,13
183000,8,8,11
183000,8,9,0
183000,8,10,0
183000,9,0,17
183000,9,1,34
183000,9,2,725
183000,9,3,498
183000,9,4,192
183000,9,5,39
183000,9,6,19
183000,9,7,0
183000,9,8,4
183000,9,9,0
183000,9,10,0
183000,10,0,3
183000,10,1,7
183000,10,2,144
183000,10,3,99
183000,10,4,38
183000,10,5,8
183000,10,6,4
183000,10,7,0
183000,10,8,1
183000,10,9,0
183000,10,10,0
185000,1,0,4115
185000,1,1,0
185000,1,2,0
185000,1,3,0
185000,1,4,0
185000,1,5,0
185000,1,6,0
185000,1,7,0
185000,1,8,0
185000,1,9,0
185000,1,10,0
185000,2,0,3877
185000,2,1,0
185000,2,2,0
185000,2,3,0
185000,2,4,0
185000,2,5,0
185000,2,6,0
185000,2,7,0
185000,2,8,0
185000,2,9,0
185000,2,10,0
185000,3,0,342
185000,3,1,1359
185000,3,2,0
185000,3,3,0
185000,3,4,0
185000,3,5,0
185000,3,6,0
185000,3,7,0
185000,3,8,0
185000,3,9,0
185000,3,10,0
185000,4,0,0
185000,4,1,1393
185000,4,2,1005
185000,4,3,351
185000,4,4,68
185000,4,5,16
185000,4,6,0
185000,4,7,0
185000,4,8,0
185000,4,9,0
185000,4,10,0
185000,5,0,61
185000,5,1,236
185000,5,2,530
185000,5,3,619
185000,5,4,299
185000,5,5,79
185000,5,6,23
185000,5,7,0
185000,5,8,0
185000,5,9,0
185000,5,10,0
185000,6,0,462
185000,6,1,495
185000,6,2,1712
185000,6,3,4071
185000,6,4,3541
185000,6,5,2109
185000,6,6,971
185000,6,7,538
185000,6,8,276
185000,6,9,247
185000,6,10,199
185000,7,0,158
185000,7,1,181
185000,7,2,811
185000,7,3,1913
185000,7,4,1346
185000,7,5,693
185000,7,6,341
185000,7,7,129
185000,7,8,74
185000,7,9,64
185000,7,10,53
185000,8,0,47
185000,8,1,137
185000,8,2,1404
185000,8,3,1517
185000,8,4,756
185000,8,5,258
185000,8,6,94
185000,8,7,43
185000,8,8,27
185000,8,9,19
185000,8,10,12
185000,9,0,23
185000,9,1,48
185000,9,2,1328
185000,9,3,1071
185000,9,4,473
185000,9,5,78
185000,9,6,21
185000,9,7,8
185000,9,8,0
185000,9,9,0
185000,9,10,0
185000,10,0,7
185000,10,1,15
185000,10,2,401
185000,10,3,323
185000,10,4,143
185000,10,5,24
185000,10,6,6
185000,10,7,2
185000,10,8,0
185000,10,9,0
185000,10,10,0
187000,1,0,1822
187000,1,1,0
187000,1,2,0
187000,1,3,0
187000,1,4,0
187000,1,5,0
187000,1,6,0
187000,1,7,0
187000,1,8,0
187000,1,9,0
187000,1,10,0
187000,2,0,1654
187000,2,1,0
187000,2,2,0
187000,2,3,0
187000,2,4,0
187000,2,5,0
187000,2,6,0
187000,2,7,0
187000,2,8,0
187000,2,9,0
187000,2,10,0
187000,3,0,165
187000,3,1,463
187000,3,2,0
187000,3,3,0
187000,3,4,0
187000,3,5,0
187000,3,6,0
187000,3,7,0
187000,3,8,0
187000,3,9,0
187000,3,10,0
187000,4,0,0
187000,4,1,589
187000,4,2,450
187000,4,3,152
187000,4,4,21
187000,4,5,0
187000,4,6,0
187000,4,7,0
187000,4,8,0
187000,4,9,0
187000,4,10,0
187000,5,0,50
187000,5,1,107
187000,5,2,233
187000,5,3,284
187000,5,4,139
187000,5,5,52
187000,5,6,18
187000,5,7,0
187000,5,8,0
187000,5,9,0
187000,5,10,0
187000,6,0,276
187000,6,1,289
187000,6,2,694
187000,6,3,1514
187000,6,4,1348
187000,6,5,767
187000,6,6,413
187000,6,7,202
187000,6,8,135
187000,6,9,128
187000,6,10,109
187000,7,0,57
187000,7,1,68
187000,7,2,201
187000,7,3,452
187000,7,4,410
187000,7,5,248
187000,7,6,131
187000,7,7,58
187000,7,8,40
187000,7,9,49
187000,7,10,43
187000,8,0,23
187000,8,1,56
187000,8,2,467
187000,8,3,428
187000,8,4,253
187000,8,5,121
187000,8,6,46
187000,8,7,31
187000,8,8,11
187000,8,9,13
187000,8,10,7
187000,9,0,20
187000,9,1,49
187000,9,2,609
187000,9,3,431
187000,9,4,217
187000,9,5,74
187000,9,6,24
187000,9,7,9
187000,9,8,4
187000,9,9,0
187000,9,10,0
187000,10,0,4
187000,10,1,11
187000,10,2,130
187000,10,3,92
187000,10,4,46
187000,10,5,16
187000,10,6,5
187000,10,7,2
187000,10,8,1
187000,10,9,0
187000,10,10,0
190000,1,0,4272
190000,1,1,0
190000,1,2,0
190000,1,3,0
190000,1,4,0
190000,1,5,0
190000,1,6,0
190000,1,7,0
190000,1,8,0
190000,1,9,0
190000,1,10,0
190000,2,0,4025
190000,2,1,0
190000,2,2,0
190000,2,3,0
190000,2,4,0
190000,2,5,0
190000,2,6,0
190000,2,7,0
190000,2,8,0
190000,2,9,0
190000,2,10,0
190000,3,0,393
190000,3,1,1372
190000,3,2,0
190000,3,3,0
190000,3,4,0
190000,3,5,0
190000,3,6,0
190000,3,7,0
190000,3,8,0
190000,3,9,0
190000,3,10,0
190000,4,0,0
190000,4,1,1542
190000,4,2,702
190000,4,3,216
190000,4,4,35
190000,4,5,12
190000,4,6,6
190000,4,7,0
190000,4,8,0
190000,4,9,0
190000,4,10,0
190000,5,0,55
190000,5,1,155
190000,5,2,312
190000,5,3,394
190000,5,4,194
190000,5,5,92
190000,5,6,19
190000,5,7,0
190000,5,8,0
190000,5,9,0
190000,5,10,0
190000,6,0,504
190000,6,1,470
190000,6,2,1337
190000,6,3,2693
190000,6,4,2666
190000,6,5,2000
190000,6,6,1215
190000,6,7,820
190000,6,8,544
190000,6,9,506
190000,6,10,619
190000,7,0,220
190000,7,1,187
190000,7,2,594
190000,7,3,1251
190000,7,4,1060
190000,7,5,764
190000,7,6,471
190000,7,7,355
190000,7,8,223
190000,7,9,244
190000,7,10,309
190000,8,0,82
190000,8,1,162
190000,8,2,1057
190000,8,3,1233
190000,8,4,806
190000,8,5,425
190000,8,6,238
190000,8,7,107
190000,8,8,64
190000,8,9,60
190000,8,10,56
190000,9,0,73
190000,9,1,135
190000,9,2,1194
190000,9,3,1043
190000,9,4,659
190000,9,5,290
190000,9,6,122
190000,9,7,58
190000,9,8,31
190000,9,9,25
190000,9,10,26
190000,10,0,25
190000,10,1,48
190000,10,2,419
190000,10,3,365
190000,10,4,231
190000,10,5,102
190000,10,6,43
190000,10,7,21
190000,10,8,11
190000,10,9,9
190000,10,10,9
201000,1,0,2617
201000,1,1,0
201000,1,2,0
201000,1,3,0
201000,1,4,0
201000,1,5,0
201000,1,6,0
201000,1,7,0
201000,1,8,0
201000,1,9,0
201000,1,10,0
201000,2,0,2482
201000,2,1,0
201000,2,2,0
201000,2,3,0
201000,2,4,0
201000,2,5,0
201000,2,6,0
201000,2,7,0
201000,2,8,0
201000,2,9,0
201000,2,10,0
201000,3,0,247
201000,3,1,905
201000,3,2,0
201000,3,3,0
201000,3,4,0
201000,3,5,0
201000,3,6,0
201000,3,7,0
201000,3,8,0
201000,3,9,0
201000,3,10,0
201000,4,0,0
201000,4,1,1036
201000,4,2,445
201000,4,3,131
201000,4,4,17
201000,4,5,0
201000,4,6,0
201000,4,7,0
201000,4,8,0
201000,4,9,0
201000,4,10,0
201000,5,0,49
201000,5,1,92
201000,5,2,137
201000,5,3,202
201000,5,4,118
201000,5,5,34
201000,5,6,0
201000,5,7,0
201000,5,8,0
201000,5,9,0
201000,5,10,0
201000,6,0,265
201000,6,1,286
201000,6,2,698
201000,6,3,1654
201000,6,4,1735
201000,6,5,1336
201000,6,6,810
201000,6,7,537
201000,6,8,341
201000,6,9,294
201000,6,10,346
201000,7,0,124
201000,7,1,127
201000,7,2,319
201000,7,3,789
201000,7,4,713
201000,7,5,565
201000,7,6,350
201000,7,7,220
201000,7,8,144
201000,7,9,150
201000,7,10,148
201000,8,0,51
201000,8,1,109
201000,8,2,658
201000,8,3,732
201000,8,4,468
201000,8,5,257
201000,8,6,120
201000,8,7,66
201000,8,8,29
201000,8,9,37
201000,8,10,41
201000,9,0,41
201000,9,1,100
201000,9,2,877
201000,9,3,594
201000,9,4,419
201000,9,5,180
201000,9,6,69
201000,9,7,33
201000,9,8,19
201000,9,9,13
201000,9,10,16
201000,10,0,11
201000,10,1,28
201000,10,2,249
201000,10,3,169
201000,10,4,119
201000,10,5,51
201000,10,6,19
201000,10,7,10
201000,10,8,5
201000,10,9,4
201000,10,10,4
210000,1,0,3757
210000,1,1,0
210000,1,2,0
210000,1,3,0
210000,1,4,0
210000,1,5,0
210000,1,6,0
210000,1,7,0
210000,1,8,0
210000,1,9,0
210000,1,10,0
210000,2,0,3578
210000,2,1,0
210000,2,2,0
210000,2,3,0
210000,2,4,0
210000,2,5,0
210000,2,6,0
210000,2,7,0
210000,2,8,0
210000,2,9,0
210000,2,10,0
210000,3,0,329
210000,3,1,1344
210000,3,2,0
210000,3,3,0
210000,3,4,0
210000,3,5,0
210000,3,6,0
210000,3,7,0
210000,3,8,0
210000,3,9,0
210000,3,10,0
210000,4,0,0
210000,4,1,1480
210000,4,2,763
210000,4,3,244
210000,4,4,44
210000,4,5,0
210000,4,6,0
210000,4,7,0
210000,4,8,0
210000,4,9,0
210000,4,10,0
210000,5,0,79
210000,5,1,219
210000,5,2,381
210000,5,3,461
210000,5,4,235
210000,5,5,61
210000,5,6,18
210000,5,7,10
210000,5,8,0
210000,5,9,6
210000,5,10,0
210000,6,0,644
210000,6,1,579
210000,6,2,1696
210000,6,3,3204
210000,6,4,2624
210000,6,5,1676
210000,6,6,896
210000,6,7,493
210000,6,8,284
210000,6,9,323
210000,6,10,330
210000,7,0,317
210000,7,1,225
210000,7,2,832
210000,7,3,1539
210000,7,4,1107
210000,7,5,736
210000,7,6,375
210000,7,7,267
210000,7,8,156
210000,7,9,189
210000,7,10,257
210000,8,0,142
210000,8,1,207
210000,8,2,1331
210000,8,3,1535
210000,8,4,896
210000,8,5,493
210000,8,6,225
210000,8,7,83
210000,8,8,62
210000,8,9,64
210000,8,10,72
210000,9,0,81
210000,9,1,146
210000,9,2,1463
210000,9,3,1055
210000,9,4,615
210000,9,5,252
210000,9,6,110
210000,9,7,57
210000,9,8,31
210000,9,9,23
210000,9,10,38
210000,10,0,20
210000,10,1,36
210000,10,2,358
210000,10,3,259
210000,10,4,151
210000,10,5,62
210000,10,6,27
210000,10,7,14
210000,10,8,8
210000,10,9,6
210000,10,10,9
217000,1,0,5015
217000,1,1,0
217000,1,2,0
217000,1,3,0
217000,1,4,0
217000,1,5,0
217000,1,6,0
217000,1,7,0
217000,1,8,0
217000,1,9,0
217000,1,10,0
217000,2,0,4685
217000,2,1,0
217000,2,2,0
217000,2,3,0
217000,2,4,0
217000,2,5,0
217000,2,6,0
217000,2,7,0
217000,2,8,0
217000,2,9,0
217000,2,10,0
217000,3,0,461
217000,3,1,1912
217000,3,2,0
217000,3,3,0
217000,3,4,0
217000,3,5,0
217000,3,6,0
217000,3,7,0
217000,3,8,0
217000,3,9,0
217000,3,10,0
217000,4,0,0
217000,4,1,2338
217000,4,2,1449
217000,4,3,451
217000,4,4,80
217000,4,5,19
217000,4,6,0
217000,4,7,0
217000,4,8,0
217000,4,9,0
217000,4,10,0
217000,5,0,106
217000,5,1,275
217000,5,2,755
217000,5,3,924
217000,5,4,384
217000,5,5,106
217000,5,6,32
217000,5,7,16
217000,5,8,0
217000,5,9,0
217000,5,10,0
217000,6,0,727
217000,6,1,713
217000,6,2,2608
217000,6,3,5355
217000,6,4,4092
217000,6,5,2219
217000,6,6,1058
217000,6,7,554
217000,6,8,341
217000,6,9,360
217000,6,10,427
217000,7,0,425
217000,7,1,374
217000,7,2,1441
217000,7,3,2885
217000,7,4,1993
217000,7,5,1169
217000,7,6,557
217000,7,7,311
217000,7,8,209
217000,7,9,188
217000,7,10,281
217000,8,0,191
217000,8,1,275
217000,8,2,2343
217000,8,3,2533
217000,8,4,1283
217000,8,5,603
217000,8,6,253
217000,8,7,128
217000,8,8,51
217000,8,9,75
217000,8,10,88
217000,9,0,120
217000,9,1,223
217000,9,2,2658
217000,9,3,1927
217000,9,4,978
217000,9,5,300
217000,9,6,138
217000,9,7,57
217000,9,8,27
217000,9,9,34
217000,9,10,46
217000,10,0,33
217000,10,1,61
217000,10,2,724
217000,10,3,525
217000,10,4,267
217000,10,5,82
217000,10,6,38
217000,10,7,15
217000,10,8,7
217000,10,9,9
217000,10,10,12
219000,1,0,4795
219000,1,1,0
219000,1,2,0
219000,1,3,0
219000,1,4,0
219000,1,5,0
219000,1,6,0
219000,1,7,0
219000,1,8,0
219000,1,9,0
219000,1,10,0
219000,2,0,4431
219000,2,1,0
219000,2,2,0
219000,2,3,0
219000,2,4,0
219000,2,5,0
219000,2,6,0
219000,2,7,0
219000,2,8,0
219000,2,9,0
219000,2,10,0
219000,3,0,437
219000,3,1,1756
219000,3,2,0
219000,3,3,0
219000,3,4,0
219000,3,5,0
219000,3,6,0
219000,3,7,0
219000,3,8,0
219000,3,9,0
219000,3,10,0
219000,4,0,0
219000,4,1,2258
219000,4,2,1567
219000,4,3,597
219000,4,4,98
219000,4,5,26
219000,4,6,0
219000,4,7,0
219000,4,8,0
219000,4,9,0
219000,4,10,0
219000,5,0,108
219000,5,1,355
219000,5,2,774
219000,5,3,1042
219000,5,4,473
219000,5,5,188
219000,5,6,34
219000,5,7,13
219000,5,8,6
219000,5,9,0
219000,5,10,0
219000,6,0,648
219000,6,1,705
219000,6,2,1909
219000,6,3,4551
219000,6,4,3921
219000,6,5,2466
219000,6,6,1217
219000,6,7,711
219000,6,8,374
219000,6,9,368
219000,6,10,386
219000,7,0,296
219000,7,1,272
219000,7,2,886
219000,7,3,1973
219000,7,4,1697
219000,7,5,1051
219000,7,6,532
219000,7,7,274
219000,7,8,186
219000,7,9,174
219000,7,10,240
219000,8,0,89
219000,8,1,189
219000,8,2,1442
219000,8,3,1630
219000,8,4,913
219000,8,5,406
219000,8,6,188
219000,8,7,84
219000,8,8,46
219000,8,9,46
219000,8,10,45
219000,9,0,58
219000,9,1,114
219000,9,2,1649
219000,9,3,1234
219000,9,4,649
219000,9,5,223
219000,9,6,93
219000,9,7,33
219000,9,8,19
219000,9,9,16
219000,9,10,21
219000,10,0,17
219000,10,1,32
219000,10,2,472
219000,10,3,353
219000,10,4,186
219000,10,5,64
219000,10,6,27
219000,10,7,10
219000,10,8,5
219000,10,9,5
219000,10,10,6
223000,1,0,1905
223000,1,1,0
223000,1,2,0
223000,1,3,0
223000,1,4,0
223000,1,5,0
223000,1,6,0
223000,1,7,0
223000,1,8,0
223000,1,9,0
223000,1,10,0
223000,2,0,2056
223000,2,1,0
223000,2,2,0
223000,2,3,0
223000,2,4,0
223000,2,5,0
223000,2,6,0
223000,2,7,0
223000,2,8,0
223000,2,9,0
223000,2,10,0
223000,3,0,249
223000,3,1,819
223000,3,2,0
223000,3,3,0
223000,3,4,0
223000,3,5,0
223000,3,6,0
223000,3,7,0
223000,3,8,0
223000,3,9,0
223000,3,10,0
223000,4,0,0
223000,4,1,927
223000,4,2,378
223000,4,3,117
223000,4,4,19
223000,4,5,0
223000,4,6,0
223000,4,7,0
223000,4,8,0
223000,4,9,0
223000,4,10,0
223000,5,0,91
223000,5,1,76
223000,5,2,162
223000,5,3,195
223000,5,4,101
223000,5,5,38
223000,5,6,14
223000,5,7,0
223000,5,8,0
223000,5,9,0
223000,5,10,0
223000,6,0,471
223000,6,1,280
223000,6,2,623
223000,6,3,1110
223000,6,4,1167
223000,6,5,868
223000,6,6,638
223000,6,7,421
223000,6,8,332
223000,6,9,347
223000,6,10,635
223000,7,0,256
223000,7,1,130
223000,7,2,321
223000,7,3,653
223000,7,4,617
223000,7,5,460
223000,7,6,307
223000,7,7,180
223000,7,8,133
223000,7,9,166
223000,7,10,345
223000,8,0,137
223000,8,1,143
223000,8,2,628
223000,8,3,768
223000,8,4,502
223000,8,5,295
223000,8,6,171
223000,8,7,103
223000,8,8,51
223000,8,9,78
223000,8,10,129
223000,9,0,107
223000,9,1,155
223000,9,2,957
223000,9,3,796
223000,9,4,500
223000,9,5,220
223000,9,6,112
223000,9,7,78
223000,9,8,41
223000,9,9,55
223000,9,10,65
223000,10,0,35
223000,10,1,51
223000,10,2,316
223000,10,3,263
223000,10,4,165
223000,10,5,72
223000,10,6,37
223000,10,7,26
223000,10,8,13
223000,10,9,18
223000,10,10,21
230000,1,0,5352
230000,1,1,0
230000,1,2,0
230000,1,3,0
230000,1,4,0
230000,1,5,0
230000,1,6,0
230000,1,7,0
230000,1,8,0
230000,1,9,0
230000,1,10,0
230000,2,0,5092
230000,2,1,0
230000,2,2,0
230000,2,3,0
230000,2,4,0
230000,2,5,0
230000,2,6,0
230000,2,7,0
230000,2,8,0
230000,2,9,0
230000,2,10,0
230000,3,0,766
230000,3,1,1771
230000,3,2,0
230000,3,3,0
230000,3,4,0
230000,3,5,0
230000,3,6,0
230000,3,7,0
230000,3,8,0
230000,3,9,0
230000,3,10,0
230000,4,0,0
230000,4,1,2652
230000,4,2,1105
230000,4,3,258
230000,4,4,35
230000,4,5,10
230000,4,6,0
230000,4,7,0
230000,4,8,0
230000,4,9,0
230000,4,10,0
230000,5,0,149
230000,5,1,339
230000,5,2,465
230000,5,3,458
230000,5,4,246
230000,5,5,77
230000,5,6,35
230000,5,7,13
230000,5,8,10
230000,5,9,0
230000,5,10,0
230000,6,0,1016
230000,6,1,679
230000,6,2,1396
230000,6,3,2728
230000,6,4,2705
230000,6,5,2384
230000,6,6,1565
230000,6,7,1162
230000,6,8,768
230000,6,9,939
230000,6,10,1563
230000,7,0,568
230000,7,1,340
230000,7,2,692
230000,7,3,1458
230000,7,4,1258
230000,7,5,1076
230000,7,6,620
230000,7,7,486
230000,7,8,345
230000,7,9,416
230000,7,10,734
230000,8,0,214
230000,8,1,297
230000,8,2,1306
230000,8,3,1471
230000,8,4,998
230000,8,5,590
230000,8,6,350
230000,8,7,189
230000,8,8,129
230000,8,9,139
230000,8,10,263
230000,9,0,185
230000,9,1,250
230000,9,2,1597
230000,9,3,1261
230000,9,4,884
230000,9,5,473
230000,9,6,265
230000,9,7,160
230000,9,8,87
230000,9,9,103
230000,9,10,136
230000,10,0,72
230000,10,1,98
230000,10,2,626
230000,10,3,494
230000,10,4,346
230000,10,5,185
230000,10,6,104
230000,10,7,63
230000,10,8,34
230000,10,9,40
230000,10,10,53
240000,1,0,4631
240000,1,1,0
240000,1,2,0
240000,1,3,0
240000,1,4,0
240000,1,5,0
240000,1,6,0
240000,1,7,0
240000,1,8,0
240000,1,9,0
240000,1,10,0
240000,2,0,3984
240000,2,1,0
240000,2,2,0
240000,2,3,0
240000,2,4,0
240000,2,5,0
240000,2,6,0
240000,2,7,0
240000,2,8,0
240000,2,9,0
240000,2,10,0
240000,3,0,346
240000,3,1,1610
240000,3,2,0
240000,3,3,0
240000,3,4,0
240000,3,5,0
240000,3,6,0
240000,3,7,0
240000,3,8,0
240000,3,9,0
240000,3,10,0
240000,4,0,0
240000,4,1,1689
240000,4,2,872
240000,4,3,337
240000,4,4,50
240000,4,5,0
240000,4,6,0
240000,4,7,0
240000,4,8,0
240000,4,9,0
240000,4,10,0
240000,5,0,37
240000,5,1,162
240000,5,2,363
240000,5,3,613
240000,5,4,323
240000,5,5,120
240000,5,6,42
240000,5,7,11
240000,5,8,0
240000,5,9,0
240000,5,10,0
240000,6,0,413
240000,6,1,478
240000,6,2,1475
240000,6,3,3898
240000,6,4,3859
240000,6,5,2346
240000,6,6,1248
240000,6,7,650
240000,6,8,406
240000,6,9,321
240000,6,10,305
240000,7,0,185
240000,7,1,227
240000,7,2,685
240000,7,3,1533
240000,7,4,1377
240000,7,5,956
240000,7,6,446
240000,7,7,284
240000,7,8,147
240000,7,9,140
240000,7,10,149
240000,8,0,64
240000,8,1,119
240000,8,2,1256
240000,8,3,1245
240000,8,4,727
240000,8,5,312
240000,8,6,145
240000,8,7,62
240000,8,8,31
240000,8,9,30
240000,8,10,17
240000,9,0,36
240000,9,1,112
240000,9,2,1652
240000,9,3,1044
240000,9,4,566
240000,9,5,166
240000,9,6,48
240000,9,7,11
240000,9,8,16
240000,9,9,11
240000,9,10,15
240000,10,0,8
240000,10,1,24
240000,10,2,359
240000,10,3,227
240000,10,4,123
240000,10,5,36
240000,10,6,10
240000,10,7,2
240000,10,8,4
240000,10,9,3
240000,10,10,3
250000,1,0,3466
250000,1,1,0
250000,1,2,0
250000,1,3,0
250000,1,4,0
250000,1,5,0
250000,1,6,0
250000,1,7,0
250000,1,8,0
250000,1,9,0
250000,1,10,0
250000,2,0,3476
250000,2,1,0
250000,2,2,0
250000,2,3,0
250000,2,4,0
250000,2,5,0
250000,2,6,0
250000,2,7,0
250000,2,8,0
250000,2,9,0
250000,2,10,0
250000,3,0,349
250000,3,1,1461
250000,3,2,0
250000,3,3,0
250000,3,4,0
250000,3,5,0
250000,3,6,0
250000,3,7,0
250000,3,8,0
250000,3,9,0
250000,3,10,0
250000,4,0,0
250000,4,1,1522
250000,4,2,1046
250000,4,3,398
250000,4,4,75
250000,4,5,13
250000,4,6,0
250000,4,7,0
250000,4,8,0
250000,4,9,0
250000,4,10,0
250000,5,0,61
250000,5,1,166
250000,5,2,459
250000,5,3,734
250000,5,4,317
250000,5,5,97
250000,5,6,28
250000,5,7,8
250000,5,8,0
250000,5,9,0
250000,5,10,0
250000,6,0,392
250000,6,1,537
250000,6,2,1764
250000,6,3,4048
250000,6,4,3288
250000,6,5,1799
250000,6,6,842
250000,6,7,395
250000,6,8,233
250000,6,9,204
250000,6,10,187
250000,7,0,241
250000,7,1,265
250000,7,2,1062
250000,7,3,2092
250000,7,4,1691
250000,7,5,919
250000,7,6,437
250000,7,7,222
250000,7,8,105
250000,7,9,132
250000,7,10,109
250000,8,0,95
250000,8,1,153
250000,8,2,1923
250000,8,3,1882
250000,8,4,944
250000,8,5,377
250000,8,6,144
250000,8,7,57
250000,8,8,30
250000,8,9,19
250000,8,10,38
250000,9,0,50
250000,9,1,125
250000,9,2,2298
250000,9,3,1373
250000,9,4,561
250000,9,5,162
250000,9,6,61
250000,9,7,27
250000,9,8,11
250000,9,9,19
250000,9,10,10
250000,10,0,12
250000,10,1,30
250000,10,2,546
250000,10,3,326
250000,10,4,134
250000,10,5,39
250000,10,6,14
250000,10,7,7
250000,10,8,3
250000,10,9,5
250000,10,10,2
253000,1,0,4832
253000,1,1,0
253000,1,2,0
253000,1,3,0
253000,1,4,0
253000,1,5,0
253000,1,6,0
253000,1,7,0
253000,1,8,0
253000,1,9,0
253000,1,10,0
253000,2,0,4445
253000,2,1,0
253000,2,2,0
253000,2,3,0
253000,2,4,0
253000,2,5,0
253000,2,6,0
253000,2,7,0
253000,2,8,0
253000,2,9,0
253000,2,10,0
253000,3,0,405
253000,3,1,1596
253000,3,2,0
253000,3,3,0
253000,3,4,0
253000,3,5,0
253000,3,6,0
253000,3,7,0
253000,3,8,0
253000,3,9,0
253000,3,10,0
253000,4,0,0
253000,4,1,1857
253000,4,2,1106
253000,4,3,381
253000,4,4,69
253000,4,5,16
253000,4,6,5
253000,4,7,0
253000,4,8,0
253000,4,9,0
253000,4,10,0
253000,5,0,97
253000,5,1,265
253000,5,2,485
253000,5,3,735
253000,5,4,347
253000,5,5,115
253000,5,6,41
253000,5,7,8
253000,5,8,0
253000,5,9,0
253000,5,10,0
253000,6,0,527
253000,6,1,770
253000,6,2,1939
253000,6,3,4529
253000,6,4,3801
253000,6,5,2192
253000,6,6,1173
253000,6,7,673
253000,6,8,352
253000,6,9,333
253000,6,10,363
253000,7,0,231
253000,7,1,323
253000,7,2,896
253000,7,3,1921
253000,7,4,1535
253000,7,5,907
253000,7,6,480
253000,7,7,251
253000,7,8,163
253000,7,9,172
253000,7,10,158
253000,8,0,93
253000,8,1,184
253000,8,2,1746
253000,8,3,1618
253000,8,4,892
253000,8,5,341
253000,8,6,164
253000,8,7,70
253000,8,8,37
253000,8,9,22
253000,8,10,41
253000,9,0,53
253000,9,1,140
253000,9,2,2323
253000,9,3,1281
253000,9,4,655
253000,9,5,189
253000,9,6,59
253000,9,7,21
253000,9,8,13
253000,9,9,16
253000,9,10,13
253000,10,0,11
253000,10,1,31
253000,10,2,509
253000,10,3,280
253000,10,4,143
253000,10,5,41
253000,10,6,13
253000,10,7,4
253000,10,8,3
253000,10,9,4
253000,10,10,3
259000,1,0,5449
259000,1,1,0
259000,1,2,0
259000,1,3,0
259000,1,4,0
259000,1,5,0
259000,1,6,0
259000,1,7,0
259000,1,8,0
259000,1,9,0
259000,1,10,0
259000,2,0,4733
259000,2,1,0
259000,2,2,0
259000,2,3,0
259000,2,4,0
259000,2,5,0
259000,2,6,0
259000,2,7,0
259000,2,8,0
259000,2,9,0
259000,2,10,0
259000,3,0,455
259000,3,1,1997
259000,3,2,0
259000,3,3,0
259000,3,4,0
259000,3,5,0
259000,3,6,0
259000,3,7,0
259000,3,8,0
259000,3,9,0
259000,3,10,0
259000,4,0,0
259000,4,1,2398
259000,4,2,1631
259000,4,3,563
259000,4,4,113
259000,4,5,24
259000,4,6,0
259000,4,7,0
259000,4,8,0
259000,4,9,0
259000,4,10,0
259000,5,0,138
259000,5,1,356
259000,5,2,947
259000,5,3,1181
259000,5,4,555
259000,5,5,153
259000,5,6,50
259000,5,7,12
259000,5,8,7
259000,5,9,0
259000,5,10,0
259000,6,0,707
259000,6,1,814
259000,6,2,2823
259000,6,3,6247
259000,6,4,4492
259000,6,5,2447
259000,6,6,1122
259000,6,7,577
259000,6,8,328
259000,6,9,337
259000,6,10,344
259000,7,0,251
259000,7,1,255
259000,7,2,1272
259000,7,3,2890
259000,7,4,1824
259000,7,5,1029
259000,7,6,478
259000,7,7,263
259000,7,8,132
